Starting Queue Size: 1000
Task Time Range: 1 to 100
Time: 1, Queue Size: 990, Servers: 11, Busy Servers: 10, Utilization: 90.9091%, Requests Processed: 0
Time: 1957, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1959, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
New request added! Current Queue Size: 8
Time: 1961, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1963, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1965, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1967, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1969, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
New request added! Current Queue Size: 8
Time: 1971, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1973, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1975, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1977, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1979, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1981, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1046
Time: 1983, Queue Size: 8, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1047
Time: 1985, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1047
New request added! Current Queue Size: 7
Time: 1987, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1047
Time: 1989, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1047
Time: 1991, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1047
New request added! Current Queue Size: 7
Time: 1993, Queue Size: 7, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1048
Time: 1995, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1048
Time: 1997, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1048
Time: 1999, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1048
Time: 2001, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1048
Time: 2003, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1048
Time: 2005, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1048
Time: 2007, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1048
Time: 2009, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1048
Time: 2011, Queue Size: 7, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1049
New request added! Current Queue Size: 7
Time: 2013, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2015, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2017, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2019, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2021, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2023, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2025, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2027, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2029, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2031, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2033, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2035, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2037, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2039, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2041, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2043, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2045, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
Time: 2047, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1049
New request added! Current Queue Size: 6
Time: 2049, Queue Size: 6, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1050
Time: 2051, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1050
Time: 2053, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1050
Time: 2055, Queue Size: 5, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1051
Time: 2057, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2059, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2061, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2063, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2065, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2067, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2069, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2071, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2073, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
New request added! Current Queue Size: 6
Time: 2075, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
New request added! Current Queue Size: 6
Time: 2077, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2079, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2081, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2083, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2085, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2087, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1051
Time: 2089, Queue Size: 6, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1052
Time: 2091, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1052
Time: 2093, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1052
Time: 2095, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1052
Time: 2097, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1052
Time: 2099, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1052
Time: 2101, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1052
Time: 2103, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1052
Time: 2105, Queue Size: 5, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1053
Time: 2107, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
New request added! Current Queue Size: 4
Time: 2109, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
Time: 2111, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
Time: 2113, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
New request added! Current Queue Size: 4
Time: 2115, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
Time: 2117, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
New request added! Current Queue Size: 4
Time: 2119, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
Time: 2121, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
Time: 2123, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
Time: 2125, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
Time: 2127, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
New request added! Current Queue Size: 4
Time: 2129, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
Time: 2131, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1053
New request added! Current Queue Size: 4
Time: 2133, Queue Size: 4, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1054
Time: 2135, Queue Size: 3, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1054
Time: 2137, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1054
Time: 2139, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1054
Time: 2141, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1054
Time: 2143, Queue Size: 4, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1054
Time: 2145, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1054
Time: 2147, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1054
New request added! Current Queue Size: 5
Time: 2149, Queue Size: 5, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1055
Time: 2151, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2153, Queue Size: 5, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
New request added! Current Queue Size: 5
Time: 2155, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2157, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2159, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2161, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2163, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2165, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
New request added! Current Queue Size: 7
Time: 2167, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2169, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2171, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2173, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2175, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2177, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2179, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2181, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2183, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1055
Time: 2185, Queue Size: 9, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1056
Time: 2187, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1056
Time: 2189, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1056
Time: 2191, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1056
Time: 2193, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1056
Time: 2195, Queue Size: 8, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1057
Time: 2197, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1057
Time: 2199, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1057
Time: 2201, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1057
Time: 2203, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1057
Time: 2205, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1057
Time: 2207, Queue Size: 7, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1058
Time: 2209, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2211, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2213, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2215, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
New request added! Current Queue Size: 6
Time: 2217, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2219, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2221, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2223, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2225, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2227, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2229, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2231, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2233, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2235, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2237, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
New request added! Current Queue Size: 8
Time: 2239, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2241, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2243, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2245, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2247, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2249, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2251, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2253, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2255, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2257, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2259, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2261, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1058
Time: 2263, Queue Size: 9, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1059
Time: 2265, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2267, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2269, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2271, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2273, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2275, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2277, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2279, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2281, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2283, Queue Size: 9, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2285, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2287, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
New request added! Current Queue Size: 10
Time: 2289, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2291, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2293, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2295, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2297, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2299, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
New request added! Current Queue Size: 10
Time: 2301, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1059
Time: 2303, Queue Size: 10, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1060
Time: 2305, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1060
New request added! Current Queue Size: 10
Time: 2307, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1060
Time: 2309, Queue Size: 10, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1060
